Site,Condition,q_50_nuc_nucleus,q_50_nuc_sensor,q_50_collar_sensor
1,60 nM Binimetinib,3315.0,1763.0,1313.0
1,60 nM Binimetinib,1186.0,669.0,644.0
1,60 nM Binimetinib,6069.0,1774.5,888.5
1,60 nM Binimetinib,7797.5,1578.0,959.0
1,60 nM Binimetinib,8089.5,2386.0,1282.0
1,60 nM Binimetinib,6620.0,3821.5,1464.0
1,60 nM Binimetinib,1808.0,1684.0,984.0
1,60 nM Binimetinib,1964.0,1241.0,638.0
1,60 nM Binimetinib,4001.5,1715.0,546.5
1,60 nM Binimetinib,128.0,734.0,366.5
1,60 nM Binimetinib,2135.0,1220.0,456.5
1,60 nM Binimetinib,2755.5,1138.0,402.5
1,60 nM Binimetinib,6601.0,1598.0,822.0
1,60 nM Binimetinib,5863.0,3927.0,1396.0
1,60 nM Binimetinib,1997.5,2226.0,1415.5
1,60 nM Binimetinib,4195.0,2360.0,692.0
1,60 nM Binimetinib,1418.0,1129.0,514.0
1,60 nM Binimetinib,4256.0,1269.5,617.0
1,60 nM Binimetinib,5798.0,1194.0,723.5
1,60 nM Binimetinib,3482.0,1836.0,1239.0
1,60 nM Binimetinib,4303.0,2027.0,892.0
1,60 nM Binimetinib,3348.0,2240.0,1505.5
1,60 nM Binimetinib,5317.5,2827.0,1845.0
1,60 nM Binimetinib,6004.5,1102.0,530.0
1,60 nM Binimetinib,4269.0,1637.0,1136.0
1,60 nM Binimetinib,598.0,396.0,251.5
1,60 nM Binimetinib,2845.5,1192.5,508.0
1,60 nM Binimetinib,5579.0,2690.0,1763.0
1,60 nM Binimetinib,4504.0,1893.0,1270.0
1,60 nM Binimetinib,3712.0,1985.0,1218.5
1,60 nM Binimetinib,4700.5,1508.5,928.0
1,60 nM Binimetinib,5048.0,1653.0,1067.5
1,60 nM Binimetinib,2764.0,790.0,841.0
1,60 nM Binimetinib,4023.0,2473.0,1670.0
1,60 nM Binimetinib,7464.0,3165.5,1478.0
1,60 nM Binimetinib,4389.0,2309.0,1832.5
1,60 nM Binimetinib,4761.0,2627.0,1677.5
1,60 nM Binimetinib,3838.5,1658.5,1163.5
1,60 nM Binimetinib,5189.5,2366.0,1813.5
1,60 nM Binimetinib,3510.0,2137.0,1686.0
1,60 nM Binimetinib,1522.0,954.0,444.5
1,60 nM Binimetinib,7540.0,3348.0,1907.0
1,60 nM Binimetinib,4711.5,2916.0,1499.5
1,60 nM Binimetinib,5815.0,2583.0,2076.5
1,60 nM Binimetinib,3104.5,429.0,376.0
1,60 nM Binimetinib,4182.5,936.5,835.5
1,60 nM Binimetinib,531.5,381.5,60.0
1,60 nM Binimetinib,5036.5,2245.0,1596.0
1,60 nM Binimetinib,2902.0,1141.0,774.0
1,60 nM Binimetinib,3862.0,2362.0,1653.0
1,60 nM Binimetinib,4124.0,1602.0,1434.0
1,60 nM Binimetinib,5148.5,1650.0,1633.0
1,60 nM Binimetinib,5258.0,2518.0,1758.0
1,60 nM Binimetinib,4842.0,2576.5,1791.0
1,60 nM Binimetinib,5665.5,2834.0,1697.0
1,60 nM Binimetinib,2981.0,1673.0,1022.0
1,60 nM Binimetinib,5292.5,1044.0,620.0
1,60 nM Binimetinib,4270.0,2025.0,1349.0
1,60 nM Binimetinib,2939.0,1005.0,497.5
1,60 nM Binimetinib,2672.0,663.0,493.0
1,60 nM Binimetinib,3627.0,2207.0,1825.5
1,60 nM Binimetinib,4890.5,1608.0,946.0
1,60 nM Binimetinib,4585.0,899.0,861.0
1,60 nM Binimetinib,5110.0,1366.0,895.0
1,60 nM Binimetinib,4151.0,1835.0,883.0
1,60 nM Binimetinib,2864.0,824.0,653.5
1,60 nM Binimetinib,3966.0,1478.0,1272.5
1,60 nM Binimetinib,3683.5,1177.0,782.0
1,60 nM Binimetinib,3984.0,1798.0,1635.5
1,60 nM Binimetinib,2740.0,1346.0,1216.0
1,60 nM Binimetinib,3603.0,875.0,540.0
1,60 nM Binimetinib,5410.0,1480.0,1571.0
1,60 nM Binimetinib,5475.0,2288.0,1873.5
1,60 nM Binimetinib,15228.5,4112.5,2706.0
1,60 nM Binimetinib,1978.0,556.0,364.0
1,60 nM Binimetinib,4842.0,1910.5,1771.0
1,60 nM Binimetinib,6351.5,2003.5,1608.0
1,60 nM Binimetinib,4663.0,1822.0,1653.0
1,60 nM Binimetinib,4119.0,1562.0,1320.0
1,60 nM Binimetinib,5638.0,1569.0,1160.0
1,60 nM Binimetinib,3743.0,1668.0,1094.0
1,60 nM Binimetinib,8793.5,1878.5,1576.0
1,60 nM Binimetinib,3119.5,1593.0,1127.5
1,60 nM Binimetinib,3251.0,1470.0,1459.0
1,60 nM Binimetinib,3751.0,1541.0,1455.0
1,60 nM Binimetinib,4164.0,1482.0,1255.0
1,60 nM Binimetinib,3571.0,1567.0,974.5
1,60 nM Binimetinib,3889.5,986.0,462.5
1,60 nM Binimetinib,4846.5,2251.0,1874.0
1,60 nM Binimetinib,4865.0,1536.0,1074.0
1,60 nM Binimetinib,8358.0,1717.0,1727.0
1,60 nM Binimetinib,4342.0,2439.0,1870.0
1,60 nM Binimetinib,3997.5,2037.0,1598.0
1,60 nM Binimetinib,5275.0,960.0,689.0
1,60 nM Binimetinib,6455.0,1624.0,1494.0
1,60 nM Binimetinib,4334.0,2124.5,1673.0
1,60 nM Binimetinib,4507.0,2225.0,1690.0
1,60 nM Binimetinib,5430.5,1801.5,1335.0
1,60 nM Binimetinib,4366.5,1762.5,1425.0
1,60 nM Binimetinib,5256.0,1980.0,1847.0
1,60 nM Binimetinib,3875.0,1796.0,1159.0
1,60 nM Binimetinib,2358.5,1667.0,1362.0
1,60 nM Binimetinib,4968.0,1617.0,894.0
1,60 nM Binimetinib,18215.0,4138.0,2673.0
1,60 nM Binimetinib,4640.0,1466.0,1105.0
1,60 nM Binimetinib,3428.0,1992.5,1666.0
1,60 nM Binimetinib,443.0,385.5,60.0
1,60 nM Binimetinib,4194.5,1821.0,1215.0
1,60 nM Binimetinib,3211.5,1625.0,806.0
1,60 nM Binimetinib,3652.5,754.5,431.0
1,60 nM Binimetinib,14588.0,4140.0,3024.0
1,60 nM Binimetinib,2829.5,901.0,749.0
1,60 nM Binimetinib,2406.0,607.0,537.0
1,60 nM Binimetinib,2003.0,730.0,652.0
1,60 nM Binimetinib,3206.0,993.0,857.5
1,60 nM Binimetinib,2814.0,1957.0,1685.0
1,60 nM Binimetinib,3864.5,1703.0,966.0
1,60 nM Binimetinib,3627.0,1714.0,1301.0
1,60 nM Binimetinib,7538.0,1406.0,1185.0
1,60 nM Binimetinib,3688.0,1094.5,938.5
1,60 nM Binimetinib,3199.0,1313.0,1102.0
1,60 nM Binimetinib,3955.5,1660.0,1591.0
1,60 nM Binimetinib,1698.0,1092.0,230.5
1,60 nM Binimetinib,4182.0,1431.0,1094.0
1,60 nM Binimetinib,2688.0,1146.0,1049.0
1,60 nM Binimetinib,5610.0,1915.0,1686.0
1,60 nM Binimetinib,4148.0,1637.0,651.0
1,60 nM Binimetinib,2039.5,709.0,585.0
1,60 nM Binimetinib,3882.0,1239.5,345.0
1,60 nM Binimetinib,3237.0,1585.5,972.5
1,60 nM Binimetinib,2324.0,625.0,166.0
1,60 nM Binimetinib,3406.0,1574.0,1194.5
1,60 nM Binimetinib,3702.0,1296.0,981.0
1,60 nM Binimetinib,3488.5,1954.0,1384.0
1,60 nM Binimetinib,2778.0,912.0,894.0
1,60 nM Binimetinib,1216.0,486.0,239.0
1,60 nM Binimetinib,3444.5,1832.0,1085.0
1,60 nM Binimetinib,1752.5,711.0,683.0
1,60 nM Binimetinib,3377.0,1471.0,1119.0
1,60 nM Binimetinib,4043.0,924.0,445.0
1,60 nM Binimetinib,8452.0,3392.0,2448.0
1,60 nM Binimetinib,5464.0,1480.0,1240.5
1,60 nM Binimetinib,2752.0,1118.0,842.0
1,60 nM Binimetinib,3171.0,1622.5,1288.0
1,60 nM Binimetinib,5201.0,2020.0,1629.0
1,60 nM Binimetinib,2679.0,814.0,493.5
1,60 nM Binimetinib,6031.0,2332.0,1965.0
1,60 nM Binimetinib,3450.0,1120.0,814.0
1,60 nM Binimetinib,3066.0,1411.5,971.0
1,60 nM Binimetinib,2302.0,1099.0,1005.0
1,60 nM Binimetinib,2368.5,965.0,858.5
1,60 nM Binimetinib,1984.0,908.5,820.0
1,60 nM Binimetinib,2317.5,850.0,670.0
1,60 nM Binimetinib,1968.0,934.0,526.0
1,60 nM Binimetinib,2227.0,1725.0,1030.5
1,60 nM Binimetinib,1131.0,590.0,144.0
1,60 nM Binimetinib,9564.0,3380.0,2245.0
1,60 nM Binimetinib,12500.5,3997.5,2613.0
1,60 nM Binimetinib,13333.0,3474.5,2087.0
1,60 nM Binimetinib,8579.0,2212.0,1422.0
1,60 nM Binimetinib,10053.0,3917.5,2305.0
1,60 nM Binimetinib,13623.5,4857.0,3051.5
1,60 nM Binimetinib,8374.5,3481.0,2281.0
1,60 nM Binimetinib,13108.0,3914.5,2225.5
1,60 nM Binimetinib,9948.0,3930.5,2763.0
1,60 nM Binimetinib,9929.0,3566.0,2052.0
1,60 nM Binimetinib,11341.0,3206.0,2523.5
1,60 nM Binimetinib,12051.5,3947.5,2336.0
1,60 nM Binimetinib,14258.0,4485.5,2598.0
1,60 nM Binimetinib,11402.0,3178.5,1875.5
1,60 nM Binimetinib,10976.0,3302.0,2099.0
1,60 nM Binimetinib,11546.5,4133.0,2853.0
1,60 nM Binimetinib,9827.0,3260.0,2448.0
1,60 nM Binimetinib,11037.0,3338.0,2475.0
1,60 nM Binimetinib,10954.0,4040.0,2720.0
1,60 nM Binimetinib,10133.0,3018.5,2228.0
1,60 nM Binimetinib,10095.0,3356.0,2344.5
1,60 nM Binimetinib,9861.0,2624.0,1912.0
1,60 nM Binimetinib,10211.5,3199.0,2125.0
1,60 nM Binimetinib,8479.0,2779.0,2394.0
1,60 nM Binimetinib,10203.0,3622.0,2431.0
1,60 nM Binimetinib,11335.0,4203.0,2484.0
1,60 nM Binimetinib,11427.0,3815.0,2638.5
1,60 nM Binimetinib,9938.0,2947.0,2030.0
1,60 nM Binimetinib,11399.0,3473.0,2408.0
1,60 nM Binimetinib,8640.5,2799.0,2064.0
1,60 nM Binimetinib,9011.0,2796.0,1943.0
1,60 nM Binimetinib,11419.0,3595.5,2161.0
1,60 nM Binimetinib,12051.0,3355.0,2436.5
1,60 nM Binimetinib,11828.0,4220.0,2740.5
1,60 nM Binimetinib,9715.5,3148.0,2547.0
1,60 nM Binimetinib,9689.5,3273.5,1950.5
1,60 nM Binimetinib,7102.0,3003.0,2069.0
1,60 nM Binimetinib,12874.0,3561.5,2769.0
1,60 nM Binimetinib,10838.5,2831.0,2270.0
1,60 nM Binimetinib,10453.0,3436.5,2523.0
1,60 nM Binimetinib,8355.0,3591.5,2283.5
1,60 nM Binimetinib,9087.5,2887.0,2123.0
1,60 nM Binimetinib,9444.0,3218.0,2188.0
1,60 nM Binimetinib,9776.0,3234.0,2566.5
1,60 nM Binimetinib,8805.5,2562.0,1889.5
1,60 nM Binimetinib,11849.0,3862.0,2362.0
1,60 nM Binimetinib,11137.5,4220.0,2411.0
1,60 nM Binimetinib,9886.5,3422.0,2302.0
1,60 nM Binimetinib,12725.0,3884.5,2610.0
1,60 nM Binimetinib,8819.5,2723.0,2026.0
1,60 nM Binimetinib,9036.5,3541.5,2597.0
1,60 nM Binimetinib,9243.0,3380.0,2140.0
1,60 nM Binimetinib,10274.5,3507.0,2456.0
1,60 nM Binimetinib,14175.0,2351.0,1961.0
1,60 nM Binimetinib,8811.0,3299.0,2592.5
1,60 nM Binimetinib,11113.0,4438.0,2482.0
1,60 nM Binimetinib,8591.0,3682.0,2881.0
1,60 nM Binimetinib,9118.0,3627.0,2589.0
1,60 nM Binimetinib,10113.5,2738.0,2008.0
1,60 nM Binimetinib,8348.0,3691.0,2182.0
1,60 nM Binimetinib,10316.0,2552.0,2233.0
1,60 nM Binimetinib,11711.0,3730.5,2655.0
1,60 nM Binimetinib,9089.0,3517.0,2365.0
1,60 nM Binimetinib,7183.0,3460.0,2476.0
1,60 nM Binimetinib,8308.0,3339.0,2417.0
1,60 nM Binimetinib,8753.0,3467.5,2542.0
1,60 nM Binimetinib,6084.0,2525.0,1656.0
1,60 nM Binimetinib,11382.5,4138.5,3054.0
1,60 nM Binimetinib,12254.0,3753.0,2499.0
1,60 nM Binimetinib,11125.0,3404.0,2410.0
1,60 nM Binimetinib,7317.0,2905.0,2207.5
1,60 nM Binimetinib,9563.5,3610.5,2758.0
1,60 nM Binimetinib,10041.5,3440.0,2551.0
1,60 nM Binimetinib,8254.0,2700.0,1996.5
1,60 nM Binimetinib,9251.5,3501.0,2412.0
1,60 nM Binimetinib,7536.0,2940.0,2049.0
1,60 nM Binimetinib,9734.5,3734.0,2884.0
1,60 nM Binimetinib,8704.0,4005.0,2740.5
1,60 nM Binimetinib,11908.0,3803.0,2335.0
1,60 nM Binimetinib,6156.0,3469.5,2313.0
1,60 nM Binimetinib,8930.0,3732.5,2641.0
1,60 nM Binimetinib,6520.0,2893.0,2335.0
1,60 nM Binimetinib,8687.0,2904.0,2076.0
1,60 nM Binimetinib,13019.0,3889.0,2824.0
1,60 nM Binimetinib,10452.0,3315.0,2123.0
1,60 nM Binimetinib,10474.5,3386.0,2352.5
1,60 nM Binimetinib,9692.0,3687.0,2646.0
1,60 nM Binimetinib,4984.5,2860.5,2204.0
1,60 nM Binimetinib,11231.5,4045.5,2740.5
1,60 nM Binimetinib,10797.0,3454.0,2448.0
1,60 nM Binimetinib,7411.5,1721.5,1687.0
1,60 nM Binimetinib,10312.0,2041.5,1846.0
1,60 nM Binimetinib,10253.0,3295.0,2432.0
1,60 nM Binimetinib,5693.0,1619.0,1537.0
1,60 nM Binimetinib,5308.0,2786.0,2430.0
1,60 nM Binimetinib,5232.0,2275.5,2135.0
1,60 nM Binimetinib,8480.5,3933.5,2426.0
1,60 nM Binimetinib,6953.0,2621.0,2263.0
1,60 nM Binimetinib,7012.0,2970.0,2130.0
1,60 nM Binimetinib,5078.0,2406.0,2004.0
1,60 nM Binimetinib,7571.0,3365.0,2594.0
1,60 nM Binimetinib,7223.5,2805.0,2048.0
1,60 nM Binimetinib,8599.0,3576.0,2637.0
1,60 nM Binimetinib,8318.0,2725.5,2140.0
1,60 nM Binimetinib,8001.0,3238.0,2238.5
1,60 nM Binimetinib,6268.0,3353.0,2262.0
1,60 nM Binimetinib,8471.0,3754.0,2466.5
1,60 nM Binimetinib,8143.0,3666.0,2570.5
1,60 nM Binimetinib,6516.5,3005.5,2025.0
1,60 nM Binimetinib,10252.0,3521.0,2608.0
1,60 nM Binimetinib,9679.0,3641.0,2747.0
1,60 nM Binimetinib,7152.0,2784.0,1909.0
1,60 nM Binimetinib,6593.0,3125.0,2283.0
1,60 nM Binimetinib,3333.0,2809.0,1829.5
1,60 nM Binimetinib,7057.0,2535.0,1940.0
1,60 nM Binimetinib,2915.0,2547.0,1809.0
1,60 nM Binimetinib,7880.0,3340.0,2543.5
1,60 nM Binimetinib,5439.5,1540.0,1483.0
1,60 nM Binimetinib,6591.0,3260.5,2721.0
1,60 nM Binimetinib,2526.0,2984.0,2121.0
1,60 nM Binimetinib,6724.0,3196.0,2272.0
1,60 nM Binimetinib,4124.0,2450.0,1824.5
1,60 nM Binimetinib,6627.0,3122.5,2556.0
1,60 nM Binimetinib,5005.5,2450.5,1731.0
1,60 nM Binimetinib,8823.5,3839.5,2565.0
1,60 nM Binimetinib,6400.0,2704.0,2065.0
1,60 nM Binimetinib,6438.0,2774.0,1855.0
1,60 nM Binimetinib,3912.0,2249.0,1739.0
1,60 nM Binimetinib,138.0,1010.0,115.0
1,60 nM Binimetinib,4871.0,1252.0,463.0
1,60 nM Binimetinib,8039.0,1336.0,1166.5
1,60 nM Binimetinib,3797.0,4047.0,2103.5
1,60 nM Binimetinib,6982.0,1683.0,1255.0
1,60 nM Binimetinib,7982.5,1078.0,1124.0
1,60 nM Binimetinib,5525.0,4098.0,2541.0
1,60 nM Binimetinib,6600.5,2420.0,1467.0
1,60 nM Binimetinib,10564.0,1895.0,1417.0
1,60 nM Binimetinib,11601.0,1459.0,1208.0
1,60 nM Binimetinib,5508.5,821.0,976.5
1,60 nM Binimetinib,7565.0,2250.0,1234.5
1,60 nM Binimetinib,9426.0,1512.0,847.5
1,60 nM Binimetinib,8385.0,1693.0,1303.5
1,60 nM Binimetinib,7542.0,2185.5,1244.0
1,60 nM Binimetinib,7950.0,5075.0,2944.5
1,60 nM Binimetinib,7500.5,2365.0,1885.5
1,60 nM Binimetinib,5648.0,5333.0,2889.5
1,60 nM Binimetinib,5050.0,1811.0,1258.0
1,60 nM Binimetinib,6362.0,2005.0,1532.0
1,60 nM Binimetinib,13500.0,1775.0,933.0
1,60 nM Binimetinib,7640.5,4410.5,2212.0
1,60 nM Binimetinib,5719.0,3625.0,2438.0
1,60 nM Binimetinib,5874.0,961.0,1129.0
1,60 nM Binimetinib,6277.0,2622.0,1661.0
1,60 nM Binimetinib,7771.5,1546.0,1332.0
1,60 nM Binimetinib,7357.0,3709.0,2731.5
1,60 nM Binimetinib,6444.0,3891.0,2491.5
1,60 nM Binimetinib,15971.0,3120.0,1944.0
1,60 nM Binimetinib,15575.0,5028.0,2985.0
1,60 nM Binimetinib,5668.5,1421.0,1420.0
1,60 nM Binimetinib,7634.0,1371.0,1413.0
1,60 nM Binimetinib,6308.0,2032.0,1584.0
1,60 nM Binimetinib,6909.0,2233.0,2075.0
1,60 nM Binimetinib,11702.0,3548.0,1954.0
1,60 nM Binimetinib,6739.0,2497.0,1510.0
1,60 nM Binimetinib,5679.5,1831.5,1496.5
1,60 nM Binimetinib,5745.0,3778.0,2590.0
1,60 nM Binimetinib,11735.5,1310.0,830.0
1,60 nM Binimetinib,4022.0,1321.0,1194.5
1,60 nM Binimetinib,9155.5,5030.5,3025.5
1,60 nM Binimetinib,7986.0,2357.0,1462.5
1,60 nM Binimetinib,14553.0,1706.0,1254.0
1,60 nM Binimetinib,5344.0,1922.0,1385.0
1,60 nM Binimetinib,5884.0,1455.0,1112.0
1,60 nM Binimetinib,5514.0,1359.0,1228.0
1,60 nM Binimetinib,6539.5,1514.5,1440.0
1,60 nM Binimetinib,7493.0,2497.0,1181.0
1,60 nM Binimetinib,7390.5,1704.5,1541.0
1,60 nM Binimetinib,6800.0,5055.0,2487.0
1,60 nM Binimetinib,6075.0,1745.0,1507.0
1,60 nM Binimetinib,6078.0,3737.5,2901.5
1,60 nM Binimetinib,7964.0,2248.0,1725.5
1,60 nM Binimetinib,6027.0,1859.5,1089.0
1,60 nM Binimetinib,5333.5,1616.5,1537.0
1,60 nM Binimetinib,4658.5,1092.0,1142.0
1,60 nM Binimetinib,6708.5,2567.0,1488.0
1,60 nM Binimetinib,5011.0,1222.0,1126.0
1,60 nM Binimetinib,6683.5,2579.0,1916.0
1,60 nM Binimetinib,4801.0,1435.5,1443.0
1,60 nM Binimetinib,4638.5,1330.0,1232.0
1,60 nM Binimetinib,5982.0,1699.0,1445.0
1,60 nM Binimetinib,19692.0,3052.0,2179.0
1,60 nM Binimetinib,7735.0,1642.5,1293.0
1,60 nM Binimetinib,6794.5,3382.0,2351.0
1,60 nM Binimetinib,5741.0,2395.0,1540.0
1,60 nM Binimetinib,6552.0,2726.0,1628.0
1,60 nM Binimetinib,4229.0,1172.0,1227.0
1,60 nM Binimetinib,3899.0,1527.0,880.5
1,60 nM Binimetinib,6106.0,4754.0,2475.0
1,60 nM Binimetinib,5482.5,2695.0,2046.0
1,60 nM Binimetinib,6446.0,2787.0,2052.0
1,60 nM Binimetinib,4428.0,4847.0,2403.0
1,60 nM Binimetinib,3398.0,3794.0,2122.0
1,60 nM Binimetinib,5330.5,3859.0,2387.0
1,60 nM Binimetinib,4571.0,1487.0,1274.0
1,60 nM Binimetinib,4810.0,1739.0,1414.0
1,60 nM Binimetinib,6647.0,2329.0,1613.0
1,60 nM Binimetinib,4695.0,2004.0,1162.0
1,60 nM Binimetinib,5838.0,1796.0,1103.0
1,60 nM Binimetinib,7287.0,2904.5,1962.0
1,60 nM Binimetinib,5908.5,2634.5,1850.5
1,60 nM Binimetinib,4758.5,1667.5,1302.0
1,60 nM Binimetinib,2974.0,2704.0,1306.0
1,60 nM Binimetinib,3169.0,3252.0,1421.0
1,60 nM Binimetinib,433.0,1001.5,781.0
1,60 nM Binimetinib,217.0,294.0,260.0
1,60 nM Binimetinib,6704.0,1996.0,981.0
1,60 nM Binimetinib,8293.5,2009.0,1174.0
1,60 nM Binimetinib,4161.5,1148.0,672.0
1,60 nM Binimetinib,6208.0,1945.0,1244.0
1,60 nM Binimetinib,9850.0,2955.0,1631.0
1,60 nM Binimetinib,9137.0,2372.0,1591.5
1,60 nM Binimetinib,12652.0,2840.0,1522.5
1,60 nM Binimetinib,7759.5,2253.5,1494.0
1,60 nM Binimetinib,7777.0,2389.0,1353.0
1,60 nM Binimetinib,6385.5,1366.0,1001.0
1,60 nM Binimetinib,6660.0,1732.0,929.0
1,60 nM Binimetinib,8323.0,1606.0,1375.0
1,60 nM Binimetinib,6111.0,1739.0,1101.5
1,60 nM Binimetinib,7346.0,2111.0,1413.0
1,60 nM Binimetinib,9868.0,2477.0,1400.0
1,60 nM Binimetinib,4894.0,2140.0,1277.0
1,60 nM Binimetinib,2697.0,1535.0,1255.0
1,60 nM Binimetinib,8157.5,1915.0,1027.0
1,60 nM Binimetinib,9120.5,2070.5,1413.5
1,60 nM Binimetinib,10067.0,2553.5,1622.5
1,60 nM Binimetinib,7884.5,2631.5,1654.0
1,60 nM Binimetinib,8433.0,2074.0,1428.0
1,60 nM Binimetinib,7054.0,1818.0,994.0
1,60 nM Binimetinib,7903.0,1718.0,1032.0
1,60 nM Binimetinib,6244.0,1902.0,1108.5
1,60 nM Binimetinib,7152.0,2509.0,1739.0
1,60 nM Binimetinib,6287.0,1874.0,1539.0
1,60 nM Binimetinib,351.0,2502.0,330.0
1,60 nM Binimetinib,10900.0,2643.0,1488.5
1,60 nM Binimetinib,8010.0,1708.0,1160.0
1,60 nM Binimetinib,6886.5,1418.0,1425.0
1,60 nM Binimetinib,5260.0,1558.0,901.0
1,60 nM Binimetinib,6208.5,2222.5,1588.0
1,60 nM Binimetinib,6327.5,1715.5,991.0
1,60 nM Binimetinib,6970.0,2214.0,1611.0
1,60 nM Binimetinib,8168.0,2130.0,1590.0
1,60 nM Binimetinib,9337.0,2471.0,1639.0
1,60 nM Binimetinib,9919.5,1899.0,1225.5
1,60 nM Binimetinib,7296.0,1620.0,1333.0
1,60 nM Binimetinib,6770.0,1810.0,1227.0
1,60 nM Binimetinib,6260.0,1402.0,1140.0
1,60 nM Binimetinib,5231.5,1565.0,1140.5
1,60 nM Binimetinib,6321.5,1480.0,1064.5
1,60 nM Binimetinib,4402.0,895.0,792.5
1,60 nM Binimetinib,5484.0,1160.5,1099.0
1,60 nM Binimetinib,4904.5,1525.5,852.0
1,60 nM Binimetinib,10163.0,1464.0,1035.0
1,60 nM Binimetinib,6727.5,1543.0,1267.0
1,60 nM Binimetinib,5624.0,1934.0,1295.0
1,60 nM Binimetinib,4741.0,1104.0,729.0
1,60 nM Binimetinib,5882.0,1840.0,1232.0
1,60 nM Binimetinib,5753.5,1713.0,1159.0
1,60 nM Binimetinib,6594.5,1635.5,1510.5
1,60 nM Binimetinib,5978.0,1618.0,1013.0
1,60 nM Binimetinib,9273.0,2029.0,1435.0
1,60 nM Binimetinib,7150.0,1585.0,1194.5
1,60 nM Binimetinib,7138.0,1726.5,1187.0
1,60 nM Binimetinib,7433.0,2107.0,1533.0
1,60 nM Binimetinib,6838.5,1521.0,1241.0
1,60 nM Binimetinib,10168.0,2425.0,1630.0
1,60 nM Binimetinib,9581.0,2333.0,1676.0
1,60 nM Binimetinib,4354.0,795.0,807.5
1,60 nM Binimetinib,8684.0,2096.0,1293.0
1,60 nM Binimetinib,5511.0,1618.0,872.5
1,60 nM Binimetinib,9957.0,2217.0,1363.0
1,60 nM Binimetinib,6935.0,1840.0,1140.5
1,60 nM Binimetinib,7046.0,1799.0,772.0
1,60 nM Binimetinib,7017.0,1997.0,1408.0
1,60 nM Binimetinib,5601.0,1110.0,898.0
1,60 nM Binimetinib,4095.0,1008.0,955.0
1,60 nM Binimetinib,4488.0,1710.0,1022.0
1,60 nM Binimetinib,7059.0,2127.0,1423.0
1,60 nM Binimetinib,7023.0,1757.0,1033.5
1,60 nM Binimetinib,4141.0,1448.0,900.0
1,60 nM Binimetinib,5194.5,1603.0,1061.5
1,60 nM Binimetinib,5169.0,1424.0,866.5
1,60 nM Binimetinib,6202.0,1835.0,1184.0
1,60 nM Binimetinib,6446.0,1972.0,1150.5
1,60 nM Binimetinib,4879.5,905.5,890.0
1,60 nM Binimetinib,8680.5,1001.5,707.0
1,60 nM Binimetinib,5084.0,1342.0,817.0
1,60 nM Binimetinib,1126.0,8101.0,3129.0
1,60 nM Binimetinib,2170.0,1231.0,774.0
1,60 nM Binimetinib,5406.0,962.0,841.0
1,60 nM Binimetinib,10078.0,1915.0,1170.0
1,60 nM Binimetinib,7858.0,1609.0,1117.0
1,60 nM Binimetinib,4193.0,1303.0,957.0
1,60 nM Binimetinib,9169.0,2112.0,1610.0
1,60 nM Binimetinib,10340.0,1932.5,1306.0
1,60 nM Binimetinib,6797.5,1874.0,947.0
1,60 nM Binimetinib,8156.0,2083.0,1167.0
1,60 nM Binimetinib,10755.5,1922.0,1262.0
1,60 nM Binimetinib,10097.0,1653.0,1154.0
1,60 nM Binimetinib,13141.0,2190.0,1466.0
1,60 nM Binimetinib,9187.0,1572.0,1101.0
1,60 nM Binimetinib,1991.0,1783.0,1392.0
1,60 nM Binimetinib,10132.0,2062.0,1309.0
1,60 nM Binimetinib,11232.0,2463.0,1431.0
1,60 nM Binimetinib,12765.0,2101.0,1527.0
1,60 nM Binimetinib,9429.5,1912.0,1681.5
1,60 nM Binimetinib,8131.0,1560.0,1158.0
1,60 nM Binimetinib,12159.0,2127.0,1463.0
1,60 nM Binimetinib,12758.0,2435.0,1922.0
1,60 nM Binimetinib,12864.0,2163.0,1512.0
1,60 nM Binimetinib,2084.0,2847.0,1891.0
1,60 nM Binimetinib,13042.0,2420.0,1885.0
1,60 nM Binimetinib,4345.0,1188.0,923.5
1,60 nM Binimetinib,11843.5,2449.0,1401.0
1,60 nM Binimetinib,4199.0,1000.0,867.0
1,60 nM Binimetinib,6419.0,952.0,848.0
1,60 nM Binimetinib,4730.0,1320.0,907.0
1,60 nM Binimetinib,5630.0,1223.0,879.5
1,60 nM Binimetinib,12890.0,2579.0,1454.0
1,60 nM Binimetinib,8477.0,1479.0,1129.0
1,60 nM Binimetinib,7090.0,1330.0,997.0
1,60 nM Binimetinib,5325.0,994.0,860.0
1,60 nM Binimetinib,10127.5,2097.0,1600.0
1,60 nM Binimetinib,16658.0,6043.0,3090.5
1,60 nM Binimetinib,5929.0,1605.0,947.5
1,60 nM Binimetinib,10160.0,1653.0,1280.0
1,60 nM Binimetinib,8222.5,1149.0,927.0
1,60 nM Binimetinib,8026.0,1316.0,1062.0
1,60 nM Binimetinib,7498.0,1209.0,1048.0
1,60 nM Binimetinib,8937.0,1769.0,1203.0
1,60 nM Binimetinib,6353.0,1539.0,1299.0
1,60 nM Binimetinib,10256.0,1768.0,1251.0
1,60 nM Binimetinib,9327.0,2230.0,1385.0
1,60 nM Binimetinib,7140.0,1183.0,961.0
1,60 nM Binimetinib,5745.5,1192.0,957.0
1,60 nM Binimetinib,6008.5,1375.5,914.0
1,60 nM Binimetinib,5781.0,1319.0,830.0
1,60 nM Binimetinib,4220.0,954.0,753.0
1,60 nM Binimetinib,3944.5,1237.5,989.0
